gene_mmusculus_stress_down,mmusculus_stress_down_Fraction_sp_less4,mmusculus_stress_down_Fraction_sp_less3,mmusculus_stress_down_Fraction_sp_less2,mmusculus_stress_down_Fraction_sp_1,mmusculus_stress_down_Fraction_sp_0
RXFP4,0.20647016534867002,0.021279654924514738,0.0003594536304816679,0.0003594536304816679,0.0
S1PR3,0.26829618979151687,0.044716031631919485,0.0008626887131560029,0.0007907979870596693,7.189072609633358e-05
SSTR2,0.20510424155283968,0.015456506110711718,0.0006470165348670022,0.0006470165348670022,0.0
ADCY3,0.2692307692307692,0.04155283968368081,0.001509705248023005,0.001509705248023005,0.0
PKM,0.28123652048885694,0.06549245147375989,0.0012940330697340044,0.0012940330697340044,0.0
HRH3,0.20337886412652767,0.013371675053918045,0.0005751258087706686,0.0005751258087706686,0.0
GNAI1,0.2796549245147376,0.0698058950395399,0.00201294033069734,0.00201294033069734,0.0
RGS2,0.28619698058950394,0.0905823148813803,0.00201294033069734,0.0019410496046010064,7.189072609633358e-05
AVPR2,0.2742631200575126,0.06549245147375989,0.0007907979870596693,0.0007907979870596693,0.0
CHRM2,0.24593817397555714,0.024730409777138748,0.0012221423436376707,0.0012221423436376707,0.0
CHRNA7,0.21976994967649174,0.020129403306973402,0.00014378145219266715,0.00014378145219266715,0.0
MC5R,0.15945363048166786,0.006254493170381021,0.00021567217828900073,0.00021567217828900073,0.0
PTH1R,0.21811646297627607,0.016750539180445723,0.000503235082674335,0.00043134435657800146,7.189072609633358e-05
RAF1,0.295470884255931,0.15585909417685118,0.003666427030913012,0.003666427030913012,0.0
ADCY7,0.2761322789360173,0.050035945363048166,0.0017972681524083393,0.0017253774263120058,7.189072609633358e-05
ADCY8,0.27958303378864124,0.05485262401150252,0.0023005032350826744,0.0023005032350826744,0.0
ADCY9,0.2755571531272466,0.04780733285406183,0.00201294033069734,0.00201294033069734,0.0
ADORA2B,0.2176132278936017,0.015025161754133716,0.0005751258087706686,0.0005751258087706686,0.0
ADRA2A,0.25794392523364484,0.04212796549245147,0.0009345794392523365,0.0009345794392523365,0.0
CRH,0.2611790079079799,0.040762041696621135,0.0008626887131560029,0.0008626887131560029,0.0
GNG4,0.25470884255930987,0.03098490294751977,0.0012221423436376707,0.0011502516175413372,7.189072609633358e-05
GPR18,0.2304097771387491,0.021063982746225736,0.000503235082674335,0.000503235082674335,0.0
P2RY14,0.18080517613227895,0.011214953271028037,0.0007907979870596693,0.0007907979870596693,0.0
POLR1E,0.24629762760603882,0.022645578720345075,0.0006470165348670022,0.0005751258087706686,7.189072609633358e-05
POMC,0.2711718188353702,0.05384615384615385,0.0016534867002156721,0.0015815959741193387,7.189072609633358e-05
PRKAR2A,0.27232207045291157,0.04723220704529116,0.0014378145219266715,0.0013659237958303378,7.189072609633358e-05
PRKAR2B,0.2734723220704529,0.05578720345075485,0.0015815959741193387,0.001509705248023005,7.189072609633358e-05
PTH,0.26599568655643424,0.04162473040977714,0.0010783608914450035,0.0010783608914450035,0.0
VIPR2,0.1888569374550683,0.0096333572969087,0.000503235082674335,0.000503235082674335,0.0
CALM3,0.288785046728972,0.10503235082674335,0.002659956865564342,0.0025880661394680087,7.189072609633358e-05
GHRHR,0.17519769949676492,0.009705248023005032,0.0003594536304816679,0.0003594536304816679,0.0
GNG12,0.2649173256649892,0.04140905823148814,0.0011502516175413372,0.0010783608914450035,7.189072609633358e-05
GNG8,0.23227893601725377,0.02257368799424874,0.0011502516175413372,0.0011502516175413372,0.0
HTR7,0.16879942487419122,0.00704529115744069,0.00021567217828900073,0.00021567217828900073,0.0
NPY2R,0.19000718907260963,0.010711718188353703,0.0006470165348670022,0.0006470165348670022,0.0
PPP2CA,0.293314162473041,0.1355859094176851,0.0038102084831056794,0.0038102084831056794,0.0
PTGER4,0.26635514018691586,0.052192667145938176,0.0005751258087706686,0.0005751258087706686,0.0
SST,0.26642703091301223,0.050395398993529836,0.0010783608914450035,0.0010783608914450035,0.0
GALR1,0.24723220704529117,0.035442127965492454,0.000503235082674335,0.000503235082674335,0.0
TSHR,0.2780014378145219,0.07347232207045291,0.0011502516175413372,0.0011502516175413372,0.0
ADCYAP1,0.19022286125089863,0.014018691588785047,0.00014378145219266715,0.00014378145219266715,0.0
CASP2,0.2828900071890726,0.0693745506829619,0.0012221423436376707,0.0012221423436376707,0.0
CPAMD8,0.03788641265276779,0.0009345794392523365,0.0,0.0,0.0
SCTR,0.22624011502516175,0.020488856937455068,0.0005751258087706686,0.0005751258087706686,0.0
SHH,0.2586628324946082,0.03903666427030913,0.00100647016534867,0.00100647016534867,0.0
ADD1,0.2774982027318476,0.053558590941768514,0.0009345794392523365,0.0008626887131560029,7.189072609633358e-05
ADD2,0.24313443565780016,0.02818116462976276,0.0002875629043853343,0.0002875629043853343,0.0
HSPH1,0.26865564342199855,0.05542774982027319,0.0006470165348670022,0.0005751258087706686,7.189072609633358e-05
ID2,0.2931703810208483,0.15255212077641983,0.0023005032350826744,0.002228612508986341,7.189072609633358e-05
ID3,0.28324946081955427,0.08109273903666427,0.0013659237958303378,0.0012940330697340044,7.189072609633358e-05
SMARCC1,0.2929547088425593,0.12774982027318477,0.002659956865564342,0.0025880661394680087,7.189072609633358e-05
SPTB,0.26563623292595256,0.05614665708123652,0.00043134435657800146,0.00043134435657800146,0.0
RPH3A,0.21056793673616103,0.013227893601725377,0.0002875629043853343,0.0002875629043853343,0.0
ADH1A,0.19245147375988497,0.007189072609633357,0.0016534867002156721,0.0016534867002156721,0.0
ADH1B,0.1901509705248023,0.00704529115744069,0.0015815959741193387,0.0015815959741193387,0.0
ADH4,0.18799424874191228,0.006901509705248023,0.0012221423436376707,0.0012221423436376707,0.0
ADH5,0.25578720345075484,0.026096333572969088,0.0012221423436376707,0.0012221423436376707,0.0
ADH6,0.18713156002875628,0.0067577282530553555,0.0012940330697340044,0.0012940330697340044,0.0
ADH7,0.1910136592379583,0.007117181883537024,0.0012940330697340044,0.0012221423436376707,7.189072609633358e-05
ADHFE1,0.17289719626168223,0.005679367361610352,0.0009345794392523365,0.0009345794392523365,0.0
ALDH1A1,0.1415528396836808,0.005751258087706686,0.0006470165348670022,0.0005751258087706686,7.189072609633358e-05
ALDH1A2,0.09223580158159597,0.004529115744069015,0.00014378145219266715,0.00014378145219266715,0.0
ALDH3B2,0.14615384615384616,0.004672897196261682,0.0003594536304816679,0.0003594536304816679,0.0
CYP26A1,0.1659956865564342,0.01265276779295471,0.0008626887131560029,0.0008626887131560029,0.0
CYP27A1,0.23371675053918045,0.0196980589503954,0.00043134435657800146,0.0003594536304816679,7.189072609633358e-05
CYP2B6,0.2216391085549964,0.013299784327821711,0.0020848310567936736,0.0020848310567936736,0.0
CYP2E1,0.23429187634795112,0.014162473040977714,0.00201294033069734,0.00201294033069734,0.0
CYP2F1,0.1529115744069015,0.005319913731128684,0.0012940330697340044,0.0012940330697340044,0.0
GSTA1,0.2585190510424155,0.023867721063982748,0.0011502516175413372,0.0011502516175413372,0.0
GSTA2,0.2588066139468009,0.024227174694464414,0.0010783608914450035,0.0010783608914450035,0.0
GSTA3,0.2547807332854062,0.018547807332854063,0.0011502516175413372,0.0011502516175413372,0.0
GSTA4,0.2806613946800863,0.06779295470884256,0.0012940330697340044,0.0012940330697340044,0.0
GSTA5,0.16649892163910857,0.006470165348670022,0.0005751258087706686,0.000503235082674335,7.189072609633358e-05
GSTM1,0.22465851905104242,0.012724658519051043,0.0011502516175413372,0.0010783608914450035,7.189072609633358e-05
GSTM2,0.2209920920201294,0.01430625449317038,0.0011502516175413372,0.0011502516175413372,0.0
GSTM3,0.2132997843278217,0.010711718188353703,0.0011502516175413372,0.0011502516175413372,0.0
GSTO1,0.2524083393242272,0.03299784327821711,0.0010783608914450035,0.00100647016534867,7.189072609633358e-05
GSTO2,0.18662832494608195,0.007836089144500359,0.00100647016534867,0.0009345794392523365,7.189072609633358e-05
GSTP1,0.26822429906542056,0.04392523364485981,0.0014378145219266715,0.0014378145219266715,0.0
GSTT2B,0.1882099209202013,0.007836089144500359,0.0010783608914450035,0.00100647016534867,7.189072609633358e-05
GSTZ1,0.21732566498921638,0.015959741193386053,0.0012221423436376707,0.0011502516175413372,7.189072609633358e-05
LRAT,0.06973400431344356,0.0034507548526240116,0.00021567217828900073,0.00021567217828900073,0.0
RETSAT,0.20496046010064703,0.01847591660675773,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
UGT1A1,0.24543493889288281,0.02070452911574407,0.0012940330697340044,0.0012221423436376707,7.189072609633358e-05
UGT1A10,0.2370237239396118,0.012221423436376708,0.0012221423436376707,0.0011502516175413372,7.189072609633358e-05
UGT1A4,0.2370237239396118,0.012221423436376708,0.0012221423436376707,0.0011502516175413372,7.189072609633358e-05
UGT1A5,0.2374550682961898,0.012437095614665708,0.0012940330697340044,0.0012221423436376707,7.189072609633358e-05
UGT1A6,0.1706685837526959,0.005966930265995687,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
UGT1A7,0.2370237239396118,0.012293314162473042,0.0012940330697340044,0.0012221423436376707,7.189072609633358e-05
UGT1A8,0.2374550682961898,0.012437095614665708,0.0012940330697340044,0.0012221423436376707,7.189072609633358e-05
UGT1A9,0.2370237239396118,0.012293314162473042,0.0012940330697340044,0.0012221423436376707,7.189072609633358e-05
UGT2A3,0.23695183321351546,0.012365204888569374,0.0011502516175413372,0.0011502516175413372,0.0
UGT2B10,0.26800862688713156,0.04744787922358016,0.0012940330697340044,0.0012940330697340044,0.0
UGT2B15,0.2370237239396118,0.012365204888569374,0.0012221423436376707,0.0012221423436376707,0.0
UGT2B17,0.2370237239396118,0.012365204888569374,0.0012221423436376707,0.0012221423436376707,0.0
UGT2B28,0.22559309849029474,0.010424155283968369,0.0011502516175413372,0.0011502516175413372,0.0
UGT2B4,0.24514737598849748,0.022645578720345075,0.0012221423436376707,0.0012221423436376707,0.0
UGT2B7,0.2646297627606039,0.04212796549245147,0.0012940330697340044,0.0012940330697340044,0.0
UGT1A3,0.17232207045291156,0.005751258087706686,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
ESD,0.08238677210639828,0.0025161754133716753,7.189072609633358e-05,0.0,7.189072609633358e-05
TP63,0.28641265276779293,0.08411214953271028,0.00100647016534867,0.00100647016534867,0.0
GSTM4,0.2635514018691589,0.03572969086987778,0.001509705248023005,0.001509705248023005,0.0
MGST2,0.2628324946081955,0.044500359453630484,0.0011502516175413372,0.0011502516175413372,0.0
ADI1,0.2145219266714594,0.021639108554996407,0.00014378145219266715,0.00014378145219266715,0.0
CAMKK2,0.2916606757728253,0.11250898634076203,0.006110711718188354,0.006110711718188354,0.0
IL4I1,0.26175413371675055,0.04320632638389648,0.00021567217828900073,0.00021567217828900073,0.0
OSTF1,0.2478073328540618,0.031128684399712437,0.0003594536304816679,0.0003594536304816679,0.0
TAT,0.2826024442846873,0.06843997124370955,0.00100647016534867,0.00100647016534867,0.0
ADIPOQ,0.2721063982746226,0.048957584471603165,0.0009345794392523365,0.0009345794392523365,0.0
ADIPOR1,0.20330697340043136,0.01610352264557872,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
ADIPOR2,0.27059669302659956,0.058878504672897194,0.0006470165348670022,0.0006470165348670022,0.0
CDH13,0.21143062544931704,0.013084112149532711,0.000503235082674335,0.00043134435657800146,7.189072609633358e-05
IL6,0.294823867721064,0.16103522645578722,0.005104241552839684,0.0050323508267433505,7.189072609633358e-05
MED22,0.2802300503235083,0.05808770668583753,0.0012221423436376707,0.0012221423436376707,0.0
PTGS2,0.2933860531991373,0.13738317757009347,0.003738317757009346,0.003666427030913012,7.189072609633358e-05
APPL1,0.27476635514018694,0.058878504672897194,0.0006470165348670022,0.0005751258087706686,7.189072609633358e-05
CDK6,0.2928109273903666,0.1321351545650611,0.004744787922358016,0.004672897196261682,7.189072609633358e-05
CDK7,0.2929547088425593,0.12925952552120776,0.004672897196261682,0.004601006470165349,7.189072609633358e-05
FGFR4,0.29367361610352266,0.12350826743350107,0.00402588066139468,0.00402588066139468,0.0
LSM1,0.2599568655643422,0.020776419841840404,0.0007907979870596693,0.0007189072609633358,7.189072609633358e-05
STK32A,0.2813803019410496,0.07016534867002157,0.002228612508986341,0.002228612508986341,0.0
ADK,0.2685118619698059,0.053414809489575846,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
AK1,0.2732566498921639,0.045363048166786483,0.0014378145219266715,0.0014378145219266715,0.0
AK2,0.2869158878504673,0.09841840402588066,0.0024442846872753414,0.0024442846872753414,0.0
APRT,0.27526959022286124,0.061250898634076206,0.0012221423436376707,0.0012221423436376707,0.0
ENTPD3,0.2649892163910855,0.03235082674335011,0.0017972681524083393,0.0017972681524083393,0.0
ADM,0.27102803738317754,0.050395398993529836,0.00100647016534867,0.0009345794392523365,7.189072609633358e-05
BATF,0.29403306973400434,0.13156002875629044,0.003882099209202013,0.003882099209202013,0.0
CALCRL,0.07038102084831056,0.0017253774263120058,0.00021567217828900073,0.00021567217828900073,0.0
CFH,0.15600287562904386,0.0066139468008626886,0.00014378145219266715,0.00014378145219266715,0.0
LHCGR,0.2633357296908699,0.03702372393961179,0.0007907979870596693,0.0007907979870596693,0.0
MC4R,0.2445722501797268,0.026096333572969088,0.0006470165348670022,0.0006470165348670022,0.0
NPPA,0.2783608914450036,0.0693745506829619,0.0012221423436376707,0.0012221423436376707,0.0
NPPC,0.24054636951833214,0.038102084831056794,0.0003594536304816679,0.0003594536304816679,0.0
NPS,0.17721063982746227,0.008986340762041696,0.0002875629043853343,0.0002875629043853343,0.0
ADNP,0.2540618260244428,0.035298346513299786,7.189072609633358e-05,7.189072609633358e-05,0.0
ARID1A,0.2844716031631919,0.07340043134435657,0.0009345794392523365,0.0008626887131560029,7.189072609633358e-05
ADNP2,0.21818835370237238,0.01588785046728972,7.189072609633358e-05,0.0,7.189072609633358e-05
NFYC,0.2842559309849029,0.08051761322789361,0.0010783608914450035,0.0010783608914450035,0.0
EPB41L2,0.24529115744069016,0.03759884974838246,0.0003594536304816679,0.0002875629043853343,7.189072609633358e-05
GNAO1,0.27850467289719627,0.06283249460819554,0.0013659237958303378,0.0013659237958303378,0.0
GNAZ,0.28777857656362327,0.09834651329978433,0.0008626887131560029,0.0008626887131560029,0.0
GRM1,0.23910855499640546,0.02336448598130841,0.0005751258087706686,0.0005751258087706686,0.0
OPRL1,0.18662832494608195,0.011430625449317038,0.0007189072609633358,0.0007189072609633358,0.0
P2RY1,0.24644140905823148,0.03076923076923077,0.0011502516175413372,0.0011502516175413372,0.0
PENK,0.26887131560028754,0.05614665708123652,0.0006470165348670022,0.0005751258087706686,7.189072609633358e-05
RGS4,0.2630481667864845,0.05312724658519051,0.00100647016534867,0.0009345794392523365,7.189072609633358e-05
RGS6,0.21890726096333574,0.013299784327821711,0.000503235082674335,0.000503235082674335,0.0
RGS7,0.24392523364485982,0.026887131560028758,0.0006470165348670022,0.0006470165348670022,0.0
CYTH2,0.2758447160316319,0.05686556434219986,0.0006470165348670022,0.0006470165348670022,0.0
DRD5,0.2046728971962617,0.010567936736161035,0.00043134435657800146,0.00043134435657800146,0.0
MYB,0.292667145938174,0.13285406182602444,0.0025880661394680087,0.0025880661394680087,0.0
ADPGK,0.21056793673616103,0.025089863407620417,0.0002875629043853343,0.0002875629043853343,0.0
GPI,0.2787922358015816,0.05629043853342919,0.0012940330697340044,0.0012221423436376707,7.189072609633358e-05
ADPRHL1,0.19949676491732565,0.02149532710280374,7.189072609633358e-05,7.189072609633358e-05,0.0
ELK4,0.28806613946800863,0.08605319913731128,0.002803738317757009,0.002803738317757009,0.0
ADPRHL2,0.24953271028037383,0.03817397555715313,0.0,0.0,0.0
FRA10AC1,0.2252336448598131,0.017541337167505392,0.0005751258087706686,0.0005751258087706686,0.0
HEXDC,0.23767074047447878,0.023508267433501078,0.00014378145219266715,0.00014378145219266715,0.0
ADRA1A,0.15593098490294752,0.006326383896477355,0.0002875629043853343,0.0002875629043853343,0.0
ADRA1B,0.26649892163910854,0.04744787922358016,0.0009345794392523365,0.0009345794392523365,0.0
FLNC,0.24572250179726815,0.025521207764198417,0.0007907979870596693,0.0007189072609633358,7.189072609633358e-05
GNA11,0.20711718188353703,0.015600287562904385,0.0007907979870596693,0.0007907979870596693,0.0
GNA14,0.22178289000718907,0.019841840402588067,0.0011502516175413372,0.0011502516175413372,0.0
GNA15,0.2713156002875629,0.058015815959741195,0.002372393961179008,0.0023005032350826744,7.189072609633358e-05
GNAQ,0.24838245866283248,0.03177570093457944,0.0013659237958303378,0.0013659237958303378,0.0
ADRA1D,0.2540618260244428,0.04191229331416247,0.0012940330697340044,0.0012940330697340044,0.0
ADRBK1,0.2948957584471603,0.14234363767074049,0.004385334291876348,0.004385334291876348,0.0
AP2M1,0.28102084831056795,0.07030913012221424,0.0014378145219266715,0.0014378145219266715,0.0
CCK,0.26585190510424156,0.047519769949676494,0.0013659237958303378,0.0012940330697340044,7.189072609633358e-05
CCKBR,0.22171099928109275,0.01588785046728972,0.0006470165348670022,0.0006470165348670022,0.0
CYSLTR1,0.20409777138749102,0.012580877066858375,0.0002875629043853343,0.0002875629043853343,0.0
EDNRA,0.2822429906542056,0.08648454349388929,0.001869158878504673,0.0017972681524083393,7.189072609633358e-05
GAST,0.2649892163910855,0.04277498202731848,0.0011502516175413372,0.0011502516175413372,0.0
GPR132,0.24938892882818117,0.031344356578001435,0.0002875629043853343,0.0002875629043853343,0.0
HTR2A,0.25283968368080517,0.035298346513299786,0.0012221423436376707,0.0012221423436376707,0.0
