gene_amexicanum_regen_up,amexicanum_regen_up_Fraction_sp_less4,amexicanum_regen_up_Fraction_sp_less3,amexicanum_regen_up_Fraction_sp_less2,amexicanum_regen_up_Fraction_sp_1,amexicanum_regen_up_Fraction_sp_0
ANXA13,0.07168922895821071,0.0028840494408475573,0.0,0.0,0.0
NMT1,0.11183048852266039,0.021600941730429663,0.00017657445556209535,0.00017657445556209535,0.0
ANXA2,0.11983519717480871,0.049970570924072984,0.000824014125956445,0.0007651559741024132,5.885815185403178e-05
APOH,0.11347851677457328,0.027781047675103,0.0003531489111241907,0.0002942907592701589,5.885815185403178e-05
CD99,0.10812242495585639,0.019364331959976458,0.00011771630370806356,0.00011771630370806356,0.0
CEACAM1,0.11341965862271924,0.025544437904649792,0.0002942907592701589,0.00023543260741612713,5.885815185403178e-05
LGALS13,0.07663331371394938,0.004590935844614479,5.885815185403178e-05,5.885815185403178e-05,0.0
LYPLA1,0.08516774573278399,0.006121247792819306,5.885815185403178e-05,5.885815185403178e-05,0.0
PLAT,0.11183048852266039,0.01753972925250147,0.00047086521483225425,0.00047086521483225425,0.0
S100A10,0.11924661565626839,0.04979399646851089,0.000529723366686286,0.00047086521483225425,5.885815185403178e-05
TRPV5,0.07457327839905827,0.002354326074161271,0.00017657445556209535,0.00017657445556209535,0.0
ANXA2P2,0.10058858151854032,0.018363743378457916,5.885815185403178e-05,5.885815185403178e-05,0.0
USP53,0.10906415538552089,0.01753972925250147,0.0004120070629782225,0.0004120070629782225,0.0
ANXA3,0.10011771630370807,0.013066509711595056,0.0,0.0,0.0
C2F,0.07863449087698646,0.003001765744555621,0.00011771630370806356,0.00011771630370806356,0.0
EMG1,0.1,0.009829311359623307,0.00011771630370806356,0.00011771630370806356,0.0
UBR1,0.11247792819305474,0.02319011183048852,0.0005885815185403178,0.0005885815185403178,0.0
ANXA4,0.09546792230723955,0.007239552678045909,0.0,0.0,0.0
COL10A1,0.07951736315479693,0.004120070629782225,0.0006474396703943496,0.0006474396703943496,0.0
COL2A1,0.10029429075927015,0.012772218952324896,0.001118304885226604,0.001118304885226604,0.0
EIF4G1,0.11812831077104179,0.04008240141259564,0.0012360211889346675,0.0012360211889346675,0.0
FDFT1,0.1122424955856386,0.02177751618599176,0.0003531489111241907,0.0003531489111241907,0.0
ITGB5,0.11524426133019423,0.03031194820482637,0.0010005885815185403,0.0010005885815185403,0.0
SUPT4H1,0.11589170100058858,0.03190111830488523,0.0006474396703943496,0.0006474396703943496,0.0
CDC73,0.11565626839317246,0.030841671571512654,0.0004120070629782225,0.0003531489111241907,5.885815185403178e-05
CR2,0.09929370217775162,0.011065332548557976,0.00011771630370806356,0.00011771630370806356,0.0
APLP1,0.11230135373749264,0.020070629782224837,0.0007062978222483814,0.0007062978222483814,0.0
C7orf64,0.11153619776339023,0.0177751618599176,0.0010005885815185403,0.0010005885815185403,0.0
CPSF3L,0.09935256032960565,0.010064743967039436,0.00017657445556209535,0.00017657445556209535,0.0
DDAH2,0.11871689228958211,0.04061212477928193,0.0005885815185403178,0.0005885815185403178,0.0
FBN3,0.09846968805179518,0.010064743967039436,0.00017657445556209535,0.00017657445556209535,0.0
HMGXB3,0.09376103590347264,0.009181871689228958,0.00011771630370806356,0.00011771630370806356,0.0
HOXD8,0.09799882283696291,0.007886992348440258,5.885815185403178e-05,5.885815185403178e-05,0.0
INPP5K,0.10559152442613302,0.012595644496762802,0.0003531489111241907,0.0003531489111241907,0.0
MPPED1,0.07533843437316068,0.002942907592701589,5.885815185403178e-05,5.885815185403178e-05,0.0
PDHB,0.10523837551500882,0.012477928193054738,0.00023543260741612713,0.00023543260741612713,0.0
PLD3,0.1027663331371395,0.014008240141259565,0.00017657445556209535,0.00017657445556209535,0.0
RPL13,0.11724543849323131,0.03696291936433196,0.0003531489111241907,0.0003531489111241907,0.0
SP110,0.10347263095938787,0.012007062978222485,0.00017657445556209535,0.00017657445556209535,0.0
SUMO3,0.11830488522660389,0.04155385520894644,0.0007651559741024132,0.0007651559741024132,0.0
TAF5L,0.11612713360800471,0.032195409064155384,0.00017657445556209535,0.00017657445556209535,0.0
WDR73,0.09994114184814597,0.009947027663331371,0.00017657445556209535,0.00017657445556209535,0.0
ZNF135,0.0961153619776339,0.006238964096527369,0.00011771630370806356,0.00011771630370806356,0.0
ZNF431,0.09223072395526781,0.009123013537374927,0.00017657445556209535,0.00017657445556209535,0.0
ANXA8,0.046085932901706886,0.0018246027074749853,0.0,0.0,0.0
ANXA8L2,0.046085932901706886,0.0018246027074749853,0.0,0.0,0.0
ANXA9,0.10364920541494997,0.019070041200706298,0.0,0.0,0.0
ARHGEF10L,0.06827545615067687,0.0012948793407886992,5.885815185403178e-05,5.885815185403178e-05,0.0
LOC56901,0.08816951147733962,0.0044143613890523835,0.0,0.0,0.0
NDUFA4L2,0.10865214832254268,0.02113007651559741,0.0,0.0,0.0
AOC1,0.06068275456150677,0.0012948793407886992,0.00017657445556209535,0.00017657445556209535,0.0
DBH,0.06262507357268982,0.0018246027074749853,0.00017657445556209535,0.00017657445556209535,0.0
AOF2,0.10023543260741613,0.010947616244849911,0.0,0.0,0.0
ASCC2,0.11236021188934668,0.023660977045320778,0.0004120070629782225,0.0004120070629782225,0.0
ATP5J2,0.1131253678634491,0.025250147145379636,0.0004120070629782225,0.0004120070629782225,0.0
PHF21A,0.10729841082989994,0.013360800470865216,0.00011771630370806356,0.00011771630370806356,0.0
RCOR1,0.11341965862271924,0.02113007651559741,0.0003531489111241907,0.0003531489111241907,0.0
PDXP,0.09752795762213066,0.011712772218952325,0.00017657445556209535,0.00017657445556209535,0.0
PNPO,0.11183048852266039,0.032842848734549734,0.00023543260741612713,0.00023543260741612713,0.0
AP1G1,0.10282519128899352,0.012419070041200707,0.00023543260741612713,0.00023543260741612713,0.0
AP1M1,0.1053560918187169,0.010300176574455562,0.00023543260741612713,0.00023543260741612713,0.0
AP1M2,0.09682165979988229,0.0064155385520894646,0.0004120070629782225,0.0004120070629782225,0.0
AP1S3,0.06439081812831077,0.00429664508534432,0.0,0.0,0.0
ARF1,0.11436138905238376,0.02672160094173043,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
ARF5,0.06144791053560918,0.0014714537963507945,0.0,0.0,0.0
CLINT1,0.11153619776339023,0.023955267804590934,0.0002942907592701589,0.0002942907592701589,0.0
KIF13A,0.07168922895821071,0.0022954679223072395,5.885815185403178e-05,5.885815185403178e-05,0.0
AFTIPHILIN,0.04520306062389641,0.00047086521483225425,0.0,0.0,0.0
AP1GBP1,0.056268393172454384,0.0007062978222483814,0.0,0.0,0.0
AP1S1,0.10123602118893467,0.01188934667451442,0.00017657445556209535,0.00017657445556209535,0.0
AP1S2,0.09646851088875809,0.012301353737492643,0.00017657445556209535,0.00017657445556209535,0.0
AP2S1,0.11506768687463213,0.03031194820482637,0.0003531489111241907,0.0003531489111241907,0.0
DNER,0.07822248381400825,0.004002354326074161,0.0,0.0,0.0
ENTH,0.06662742789876398,0.002177751618599176,0.0,0.0,0.0
MAP1A,0.09958799293702178,0.012477928193054738,0.00017657445556209535,0.00017657445556209535,0.0
NECAP1,0.08487345497351383,0.004237786933490288,0.0,0.0,0.0
NECAP2,0.1025897586815774,0.01583284284873455,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
RABEP1,0.10570924072984109,0.018658034137728076,0.00023543260741612713,0.00017657445556209535,5.885815185403178e-05
RABGEF1,0.11024131842260153,0.026662742789876397,0.00017657445556209535,0.00017657445556209535,0.0
SYNRG,0.07910535609181872,0.005238375515008829,0.0,0.0,0.0
SYP,0.10747498528546204,0.017598587404355503,0.0,0.0,0.0
ZNF512B,0.11330194231901118,0.018540317834020013,0.0007651559741024132,0.0007651559741024132,0.0
GGA2,0.10470865214832255,0.01783402001177163,0.0003531489111241907,0.0003531489111241907,0.0
GGA3,0.11141848145968217,0.024779281930547382,0.00017657445556209535,0.00017657445556209535,0.0
SCAMP1,0.10882872277810476,0.020600353148911125,0.00017657445556209535,0.00017657445556209535,0.0
EHD2,0.1040612124779282,0.01983519717480871,0.00017657445556209535,0.00017657445556209535,0.0
HNRNPC,0.11977633902295468,0.05044143613890524,0.0005885815185403178,0.000529723366686286,5.885815185403178e-05
LAMP1,0.11306650971159506,0.029017068864037668,0.0003531489111241907,0.0003531489111241907,0.0
MTF1,0.10135373749264273,0.012301353737492643,0.0,0.0,0.0
RPIP8,0.049558563861094765,0.0012948793407886992,0.0,0.0,0.0
RUNDC3A,0.08628605061801059,0.005238375515008829,0.0,0.0,0.0
SELP,0.10947616244849911,0.018716892289582107,0.0003531489111241907,0.0003531489111241907,0.0
TGOLN2,0.0775750441436139,0.004649793996468511,0.00017657445556209535,0.00017657445556209535,0.0
TIFA,0.10659211300765156,0.018187168922895822,0.00011771630370806356,0.00011771630370806356,0.0
ZBTB8,0.08063566804002355,0.004178928781636257,5.885815185403178e-05,5.885815185403178e-05,0.0
ZBTB8A,0.08281341965862273,0.004708652148322542,0.00011771630370806356,0.00011771630370806356,0.0
DNAJC6,0.08346085932901706,0.003884638022366098,0.00011771630370806356,0.00011771630370806356,0.0
EPN1,0.11736315479693937,0.03896409652736904,0.000529723366686286,0.000529723366686286,0.0
LDLR,0.11606827545615067,0.040376692171865805,0.0006474396703943496,0.0005885815185403178,5.885815185403178e-05
PVR,0.08869923484402589,0.00694526191877575,0.0,0.0,0.0
SCNN1A,0.11330194231901118,0.02831077104178929,0.00023543260741612713,0.00023543260741612713,0.0
SCNN1B,0.1077692760447322,0.020541494997057094,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
SCNN1G,0.11589170100058858,0.034137728075338436,0.0002942907592701589,0.00023543260741612713,5.885815185403178e-05
AP4E1,0.10306062389640966,0.018716892289582107,0.00017657445556209535,0.00017657445556209535,0.0
ARMC6,0.11065332548557975,0.022954679223072396,0.00011771630370806356,0.00011771630370806356,0.0
EBLN2,0.07086521483225426,0.00429664508534432,0.0,0.0,0.0
RAB10,0.10412007062978222,0.011418481459682167,0.0002942907592701589,0.00023543260741612713,5.885815185403178e-05
SEC61A1,0.11006474396703944,0.022719246615656268,0.00011771630370806356,0.00011771630370806356,0.0
SLC16A1,0.11306650971159506,0.035197174808711006,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
TMED7,0.049440847557386695,0.0008828722778104767,0.00011771630370806356,0.00011771630370806356,0.0
LGMN,0.05161859917598587,0.0013537374926427311,0.00023543260741612713,0.00017657445556209535,5.885815185403178e-05
TXNDC5,0.09458505002942907,0.011712772218952325,5.885815185403178e-05,5.885815185403178e-05,0.0
AP2A1,0.11748087110064744,0.040317834020011774,0.0007651559741024132,0.0007651559741024132,0.0
AP4M1,0.10412007062978222,0.019305473808122423,0.0003531489111241907,0.0003531489111241907,0.0
CD22,0.10082401412595644,0.011359623307828134,5.885815185403178e-05,5.885815185403178e-05,0.0
DEK,0.11394938198940553,0.02707474985285462,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
DPYSL2,0.10865214832254268,0.0177751618599176,5.885815185403178e-05,5.885815185403178e-05,0.0
EHD1,0.10912301353737493,0.01848145968216598,0.00023543260741612713,0.00017657445556209535,5.885815185403178e-05
GHR,0.11436138905238376,0.025309005297233667,0.0003531489111241907,0.0003531489111241907,0.0
HIP1,0.10570924072984109,0.016244849911712773,0.0002942907592701589,0.0002942907592701589,0.0
NAGPA,0.10235432607416127,0.011948204826368452,0.00011771630370806356,0.00011771630370806356,0.0
NSF,0.10635668040023544,0.011006474396703943,0.00023543260741612713,0.00023543260741612713,0.0
NUMB,0.11836374337845791,0.043319599764567396,0.0005885815185403178,0.0005885815185403178,0.0
PICALM,0.10441436138905238,0.01489111241907004,0.0,0.0,0.0
RAB11FIP2,0.09540906415538553,0.00988816951147734,0.00023543260741612713,0.00023543260741612713,0.0
RIT1,0.10435550323719835,0.011418481459682167,0.00011771630370806356,0.00011771630370806356,0.0
SGIP1,0.04914655679811654,0.0012360211889346675,0.0,0.0,0.0
STAM,0.11659799882283696,0.036845203060623895,0.000529723366686286,0.000529723366686286,0.0
SYT3,0.053619776339022956,0.0012360211889346675,0.0,0.0,0.0
DAB2,0.11659799882283696,0.03502060035314891,0.0007062978222483814,0.0006474396703943496,5.885815185403178e-05
ATP6V1G1,0.10482636845203061,0.014949970570924074,0.000529723366686286,0.000529723366686286,0.0
DHX58,0.10582695703354915,0.013949381989405533,0.00017657445556209535,0.00017657445556209535,0.0
FAM46C,0.09711595055915244,0.01188934667451442,5.885815185403178e-05,5.885815185403178e-05,0.0
LDLRAP1,0.09505591524426132,0.007474985285462037,5.885815185403178e-05,5.885815185403178e-05,0.0
LGP2,0.027898763978811067,0.0004120070629782225,0.0,0.0,0.0
MEA1,0.027898763978811067,0.0004120070629782225,0.0,0.0,0.0
RIBC2,0.1025897586815774,0.016127133608004707,0.00017657445556209535,0.00017657445556209535,0.0
TUBGCP4,0.10794585050029429,0.018128310771041788,0.0004120070629782225,0.0004120070629782225,0.0
AQP4,0.08322542672160094,0.004355503237198352,5.885815185403178e-05,0.0,5.885815185403178e-05
ATP6V1H,0.1040612124779282,0.012654502648616834,0.000529723366686286,0.000529723366686286,0.0
CLEC4M,0.08616833431430253,0.005120659211300766,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
CLTB,0.11271336080047087,0.024838140082401414,0.00023543260741612713,0.00023543260741612713,0.0
COPB2,0.11477339611536198,0.031194820482636845,0.00047086521483225425,0.0004120070629782225,5.885815185403178e-05
DCX,0.07669217186580342,0.00494408475573867,5.885815185403178e-05,0.0,5.885815185403178e-05
FURIN,0.10712183637433785,0.014714537963507945,0.000824014125956445,0.0007651559741024132,5.885815185403178e-05
IFNAR1,0.1179517363154797,0.038669805768098885,0.00023543260741612713,0.00023543260741612713,0.0
IKZF1,0.11483225426721601,0.02772218952324897,0.00011771630370806356,0.00011771630370806356,0.0
LY9,0.08145968216597999,0.0036492054149499706,0.0,0.0,0.0
MED4,0.11695114773396115,0.031724543849323134,0.00047086521483225425,0.00047086521483225425,0.0
MEGF10,0.09281930547380812,0.0047675103001765745,0.00023543260741612713,0.00023543260741612713,0.0
RALBP1,0.11065332548557975,0.021247792819305472,0.000529723366686286,0.000529723366686286,0.0
RTDR1,0.12077692760447321,0.054561506768687464,0.0004120070629782225,0.0004120070629782225,0.0
SEC24C,0.09228958210712183,0.007416127133608005,0.00017657445556209535,0.00017657445556209535,0.0
STON2,0.06415538552089464,0.0020600353148911123,0.0,0.0,0.0
TBC1D5,0.09823425544437904,0.013301942319011183,5.885815185403178e-05,5.885815185403178e-05,0.0
ZNFN1A1,0.10794585050029429,0.014773396115361978,0.0,0.0,0.0
PAK7,0.1009417304296645,0.012772218952324896,0.00023543260741612713,0.00023543260741612713,0.0
POLQ,0.05885815185403178,0.001883460859329017,0.0,0.0,0.0
AP3B1,0.1014714537963508,0.0151854031783402,0.0003531489111241907,0.0003531489111241907,0.0
AP3S2,0.05309005297233667,0.0012948793407886992,0.00017657445556209535,0.00017657445556209535,0.0
PTRF,0.08169511477339611,0.004002354326074161,0.00011771630370806356,0.00011771630370806356,0.0
SLC30A3,0.0151854031783402,0.0003531489111241907,0.0,0.0,0.0
AP3B2,0.08387286639199529,0.006238964096527369,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
AP3D1,0.07292525014714538,0.0034137728075338434,0.00023543260741612713,0.00023543260741612713,0.0
AP3M1,0.06892289582107122,0.004237786933490288,5.885815185403178e-05,0.0,5.885815185403178e-05
VAMP7,0.08452030606238964,0.002354326074161271,0.00011771630370806356,0.00011771630370806356,0.0
AP3M2,0.11059446733372572,0.023955267804590934,5.885815185403178e-05,5.885815185403178e-05,0.0
AP3S1,0.06768687463213655,0.002354326074161271,5.885815185403178e-05,5.885815185403178e-05,0.0
AP4B1,0.1140670982931136,0.038140082401412596,0.0002942907592701589,0.00023543260741612713,5.885815185403178e-05
FIBP,0.11377280753384343,0.023602118893466747,0.00023543260741612713,0.00023543260741612713,0.0
AP4S1,0.11718658034137729,0.038140082401412596,5.885815185403178e-05,5.885815185403178e-05,0.0
GRID2,0.051912889935256036,0.00164802825191289,0.00011771630370806356,0.00011771630370806356,0.0
AP5M1,0.06174220129487934,0.0011771630370806356,0.0,0.0,0.0
AP5Z1,0.022719246615656268,0.00011771630370806356,0.0,0.0,0.0
AP5S1,0.0012948793407886992,0.0,0.0,0.0,0.0
APAF1,0.11024131842260153,0.020541494997057094,0.0002942907592701589,0.0002942907592701589,0.0
APIP,0.07474985285462037,0.0036492054149499706,0.00011771630370806356,0.00011771630370806356,0.0
AVEN,0.09935256032960565,0.012772218952324896,5.885815185403178e-05,5.885815185403178e-05,0.0
CASP4,0.11135962330782813,0.025191288993525605,0.00017657445556209535,0.00017657445556209535,0.0
CASP8,0.12007062978222484,0.04902884049440848,0.0014125956444967628,0.0014125956444967628,0.0
CYCS,0.11871689228958211,0.04696880517951736,0.0006474396703943496,0.0005885815185403178,5.885815185403178e-05
NLRP1,0.08634490876986463,0.005002942907592701,0.00011771630370806356,0.00011771630370806356,0.0
PTPN2,0.11247792819305474,0.027781047675103,0.00011771630370806356,0.00011771630370806356,0.0
APBA1,0.08917010005885816,0.007121836374337846,5.885815185403178e-05,5.885815185403178e-05,0.0
CACNA1B,0.07021777516185992,0.004237786933490288,0.00017657445556209535,0.00017657445556209535,0.0
CASK,0.10682754561506769,0.011359623307828134,0.00047086521483225425,0.0004120070629782225,5.885815185403178e-05
CCS,0.11171277221895233,0.03131253678634491,5.885815185403178e-05,5.885815185403178e-05,0.0
CNTNAP3,0.007121836374337846,5.885815185403178e-05,0.0,0.0,0.0
CNTNAP4,0.037492642731018246,0.0008828722778104767,5.885815185403178e-05,5.885815185403178e-05,0.0
HTR2C,0.09676280164802825,0.009829311359623307,0.0002942907592701589,0.0002942907592701589,0.0
KIF17,0.06692171865803413,0.002236609770453208,0.0,0.0,0.0
PSEN1,0.1151854031783402,0.029252501471453796,0.001059446733372572,0.001059446733372572,0.0
PSEN2,0.1151854031783402,0.0342554443790465,0.0007062978222483814,0.0007062978222483814,0.0
STXBP1,0.10158917010005886,0.011359623307828134,5.885815185403178e-05,5.885815185403178e-05,0.0
APBA2,0.09929370217775162,0.009299587992937022,0.00011771630370806356,0.00011771630370806356,0.0
APBA2BP,0.009299587992937022,0.00011771630370806356,0.0,0.0,0.0
CLSTN1,0.09005297233666863,0.009535020600353149,0.00011771630370806356,0.00011771630370806356,0.0
NECAB3,0.07474985285462037,0.005709240729841083,0.0,0.0,0.0
